! Magnet X Y
! kaegyou \n
! kaegyou ln
! MAGNET_X_OFFSET : 12.50
! MAGNET_Y_OFFSET : 82.50
! MAGNET_XY_RATIO : 0.98
38115	-316.50	14.18
38130	-312.50	17.11
38146	-312.50	17.11
38161	-312.50	17.11
38176	-312.50	17.11
38193	-311.50	19.07
38208	-311.50	19.07
38223	-311.50	19.07
38239	-311.50	19.07
38254	-311.50	19.07
38273	-311.50	19.07
38293	-311.50	19.07
38313	-311.50	19.07
38335	-312.50	15.16
38355	-312.50	15.16
38376	-312.50	15.16
38397	-312.50	13.20
38418	-312.50	13.20
38438	-312.50	13.20
38459	-314.50	12.22
38488	-314.50	12.22
38503	-314.50	12.22
38521	-314.50	12.22
38543	-312.50	5.38
38562	-312.50	5.38
38582	-312.50	5.38
38602	-314.50	7.33
38622	-314.50	7.33
38641	-314.50	7.33
38662	-313.50	2.44
38681	-313.50	2.44
38701	-313.50	2.44
38720	-313.50	2.44
38740	-313.50	2.44
38760	-313.50	2.44
38779	-313.50	2.44
38800	-312.50	-0.49
38820	-312.50	-0.49
38841	-312.50	-0.49
38862	-313.50	-0.49
38883	-313.50	-0.49
38903	-313.50	-0.49
38924	-313.50	-0.49
38945	-313.50	-0.49
38966	-313.50	-0.49
38986	-313.50	-0.49
39009	-311.50	-10.27
39029	-311.50	-10.27
39051	-311.50	-10.27
39073	-312.50	-19.07
39095	-312.50	-19.07
39116	-312.50	-19.07
39139	-309.50	-32.76
39160	-309.50	-32.76
39182	-309.50	-32.76
39204	-305.50	-51.34
39226	-305.50	-51.34
39247	-305.50	-51.34
39270	-304.50	-62.10
39291	-304.50	-62.10
39313	-304.50	-62.10
39335	-300.50	-76.77
39357	-300.50	-76.77
39378	-300.50	-76.77
39401	-295.50	-95.35
39422	-295.50	-95.35
39444	-295.50	-95.35
39467	-290.50	-109.04
39489	-290.50	-109.04
39512	-290.50	-109.04
39535	-284.50	-124.68
39558	-284.50	-124.68
39580	-284.50	-124.68
39604	-277.50	-142.28
39626	-277.50	-142.28
39649	-277.50	-142.28
39672	-271.50	-151.09
39695	-271.50	-151.09
39717	-271.50	-151.09
39741	-266.50	-160.86
39763	-266.50	-160.86
39786	-266.50	-160.86
39810	-254.50	-172.60
39832	-254.50	-172.60
39855	-254.50	-172.60
39878	-247.50	-185.31
39901	-247.50	-185.31
39923	-247.50	-185.31
39947	-247.50	-185.31
39969	-247.50	-185.31
39993	-247.50	-185.31
40015	-247.50	-185.31
40038	-247.50	-185.31
40061	-219.50	-217.58
40084	-219.50	-217.58
40107	-219.50	-217.58
40130	-207.50	-221.49
40153	-207.50	-221.49
40175	-207.50	-221.49
40199	-200.50	-231.27
40221	-200.50	-231.27
40244	-200.50	-231.27
40267	-193.50	-238.12
40290	-193.50	-238.12
40312	-193.50	-238.12
40336	-187.50	-238.12
40358	-187.50	-238.12
40381	-187.50	-238.12
40404	-181.50	-244.96
40427	-181.50	-244.96
40450	-181.50	-244.96
40473	-173.50	-251.81
40496	-173.50	-251.81
40518	-173.50	-251.81
40542	-167.50	-251.81
40564	-167.50	-251.81
40587	-167.50	-251.81
40610	-160.50	-262.57
40633	-160.50	-262.57
40655	-160.50	-262.57
40679	-155.50	-258.65
40701	-155.50	-258.65
40725	-155.50	-258.65
40748	-155.50	-258.65
40770	-155.50	-258.65
40794	-155.50	-258.65
40816	-139.50	-272.35
40839	-139.50	-272.35
40862	-139.50	-272.35
40885	-139.50	-272.35
40907	-139.50	-272.35
40931	-127.50	-274.30
40953	-127.50	-274.30
40976	-127.50	-274.30
40999	-124.50	-277.23
41022	-124.50	-277.23
41044	-124.50	-277.23
41068	-116.50	-279.19
41091	-116.50	-279.19
41113	-116.50	-279.19
41137	-113.50	-284.08
41159	-113.50	-284.08
41182	-113.50	-284.08
41205	-106.50	-286.04
41228	-106.50	-286.04
41250	-106.50	-286.04
41274	-95.50	-286.04
41295	-95.50	-286.04
41317	-95.50	-286.04
41339	-89.50	-289.95
41361	-89.50	-289.95
41382	-89.50	-289.95
41405	-80.50	-289.95
41426	-80.50	-289.95
41448	-80.50	-289.95
41470	-68.50	-293.86
41492	-68.50	-293.86
41513	-68.50	-293.86
41536	-54.50	-295.81
41558	-54.50	-295.81
41579	-54.50	-295.81
41602	-40.50	-298.75
41623	-40.50	-298.75
41645	-40.50	-298.75
41667	-31.50	-299.73
41690	-31.50	-299.73
41710	-31.50	-299.73
41733	-16.50	-301.68
41754	-16.50	-301.68
41776	-16.50	-301.68
41798	-3.50	-297.77
41819	-3.50	-297.77
41839	-3.50	-297.77
41861	-3.50	-297.77
41881	-3.50	-297.77
41902	-3.50	-297.77
41923	-3.50	-297.77
41944	24.50	-298.75
41964	24.50	-298.75
41985	24.50	-298.75
42006	39.50	-299.73
42027	39.50	-299.73
42047	39.50	-299.73
42068	50.50	-292.88
42089	50.50	-292.88
42109	50.50	-292.88
42131	50.50	-292.88
42151	50.50	-292.88
42172	50.50	-292.88
42193	50.50	-292.88
42234	73.50	-287.01
42250	73.50	-287.01
42265	85.50	-286.04
42280	85.50	-286.04
42297	85.50	-286.04
42317	85.50	-286.04
42339	97.50	-279.19
42359	97.50	-279.19
42380	97.50	-279.19
42401	111.50	-274.30
42423	111.50	-274.30
42444	111.50	-274.30
42467	125.50	-268.43
42488	125.50	-268.43
42510	125.50	-268.43
42532	125.50	-268.43
42554	125.50	-268.43
42575	125.50	-268.43
42598	125.50	-268.43
42619	125.50	-268.43
42641	125.50	-268.43
42663	125.50	-268.43
42685	125.50	-268.43
42706	125.50	-268.43
42729	125.50	-268.43
42753	125.50	-268.43
42772	125.50	-268.43
42795	125.50	-268.43
42816	170.50	-243.01
42838	170.50	-243.01
42860	170.50	-243.01
42882	180.50	-234.21
42903	180.50	-234.21
42926	180.50	-234.21
42947	187.50	-232.25
42969	187.50	-232.25
42991	187.50	-232.25
43013	194.50	-222.47
43034	194.50	-222.47
43057	194.50	-222.47
43078	200.50	-218.56
43100	200.50	-218.56
43122	200.50	-218.56
43144	205.50	-209.76
43165	205.50	-209.76
43188	205.50	-209.76
43209	215.50	-202.91
43231	215.50	-202.91
43253	215.50	-202.91
43275	221.50	-191.18
43296	221.50	-191.18
43318	221.50	-191.18
43340	231.50	-180.42
43362	231.50	-180.42
43383	231.50	-180.42
43406	241.50	-173.58
43427	241.50	-173.58
43449	241.50	-173.58
43471	242.50	-166.73
43493	242.50	-166.73
43514	242.50	-166.73
43537	248.50	-155.00
43558	248.50	-155.00
43580	248.50	-155.00
43602	257.50	-143.26
43624	257.50	-143.26
43645	257.50	-143.26
43668	257.50	-143.26
43689	257.50	-143.26
43711	257.50	-143.26
43734	257.50	-143.26
43755	257.50	-143.26
43777	257.50	-143.26
43799	257.50	-143.26
43821	273.50	-107.08
43842	273.50	-107.08
43865	273.50	-107.08
43886	273.50	-107.08
43908	273.50	-107.08
43930	273.50	-107.08
43952	283.50	-74.81
43972	283.50	-74.81
43994	283.50	-74.81
44014	289.50	-55.25
44035	289.50	-55.25
44056	289.50	-55.25
44077	290.50	-40.58
44097	290.50	-40.58
44119	290.50	-40.58
44139	289.50	-27.87
44160	289.50	-27.87
44180	289.50	-27.87
44201	289.50	-27.87
44222	289.50	-27.87
44242	289.50	-27.87
44264	289.50	-27.87
44284	292.50	4.40
44303	292.50	4.40
44322	292.50	4.40
44344	294.50	11.25
44360	294.50	11.25
44380	294.50	11.25
44400	294.50	11.25
44420	294.50	11.25
44439	294.50	11.25
44460	294.50	11.25
44479	292.50	28.85
44498	292.50	28.85
44519	292.50	28.85
44538	292.50	34.72
44558	292.50	34.72
44577	292.50	34.72
44598	292.50	34.72
44617	289.50	39.60
44637	289.50	39.60
44657	289.50	39.60
44677	290.50	44.49
44696	290.50	44.49
44716	290.50	44.49
44736	290.50	44.49
44755	290.50	44.49
44775	290.50	44.49
44795	290.50	44.49
44815	287.50	54.27
44834	287.50	54.27
44855	287.50	54.27
44876	286.50	61.12
44894	286.50	61.12
44913	286.50	61.12
44934	286.50	61.12
44953	286.50	61.12
44973	286.50	61.12
44993	286.50	61.12
45012	283.50	76.77
45032	283.50	76.77
45052	283.50	76.77
45072	280.50	85.57
45091	280.50	85.57
45111	280.50	85.57
45131	280.50	85.57
45151	276.50	94.37
45170	276.50	94.37
45191	276.50	94.37
45210	277.50	106.10
45231	277.50	106.10
45252	277.50	106.10
45273	268.50	116.86
45293	268.50	116.86
45314	268.50	116.86
45335	268.50	116.86
45356	268.50	116.86
45376	268.50	116.86
45399	268.50	116.86
45418	260.50	140.33
45438	260.50	140.33
45460	260.50	140.33
45480	252.50	153.04
45501	252.50	153.04
45522	252.50	153.04
45543	248.50	165.75
45563	248.50	165.75
45585	248.50	165.75
45605	238.50	175.53
45626	238.50	175.53
45646	238.50	175.53
45668	238.50	175.53
45688	238.50	175.53
45709	238.50	175.53
45730	238.50	175.53
45751	222.50	198.02
45771	222.50	198.02
45793	222.50	198.02
45813	214.50	209.76
45834	214.50	209.76
45855	214.50	209.76
45876	202.50	217.58
45896	202.50	217.58
45918	202.50	217.58
45939	194.50	225.41
45959	194.50	225.41
45979	194.50	225.41
46001	194.50	225.41
46021	187.50	233.23
46042	187.50	233.23
46063	187.50	233.23
46084	179.50	239.10
46104	179.50	239.10
46126	179.50	239.10
46146	172.50	243.99
46167	172.50	243.99
46188	172.50	243.99
46209	161.50	253.77
46229	161.50	253.77
46251	161.50	253.77
46271	161.50	253.77
46291	150.50	254.74
46312	150.50	254.74
46333	150.50	254.74
46354	139.50	264.52
46374	139.50	264.52
46396	139.50	264.52
46416	129.50	270.39
46437	129.50	270.39
46458	129.50	270.39
46499	119.50	276.26
46515	119.50	276.26
46530	119.50	276.26
46545	107.50	282.12
46562	107.50	282.12
46583	107.50	282.12
46604	107.50	282.12
46624	107.50	282.12
46645	107.50	282.12
46666	107.50	282.12
46687	90.50	289.95
46706	90.50	289.95
46727	90.50	289.95
46746	80.50	291.90
46766	80.50	291.90
46786	80.50	291.90
46806	80.50	291.90
46825	80.50	291.90
46844	80.50	291.90
46865	80.50	291.90
46884	59.50	296.79
46904	59.50	296.79
46924	59.50	296.79
46944	47.50	298.75
46963	47.50	298.75
46984	47.50	298.75
47007	47.50	298.75
47023	47.50	298.75
47042	47.50	298.75
47063	47.50	298.75
47082	25.50	304.62
47101	25.50	304.62
47122	25.50	304.62
47141	265.50	301.68
47162	9.50	301.68
47181	9.50	301.68
47200	9.50	301.68
47218	-0.50	303.64
47238	-0.50	303.64
47258	-0.50	303.64
47278	-11.50	306.57
47298	-11.50	306.57
47320	-11.50	306.57
47340	-11.50	306.57
47361	-11.50	306.57
47382	-11.50	306.57
47403	-11.50	306.57
47423	-35.50	304.62
47443	-35.50	304.62
47465	-35.50	304.62
47485	-47.50	303.64
47506	-47.50	303.64
47538	-47.50	303.64
47554	-47.50	303.64
47569	-47.50	303.64
47590	-47.50	303.64
47610	-74.50	298.75
47631	-74.50	298.75
47652	-74.50	298.75
47673	-74.50	298.75
47693	-74.50	298.75
47715	-74.50	298.75
