446.901000	34934	35.789181	139.717356	39.300000	
447.828000	35640	35.789169	139.717279	39.300000	
448.828000	35641	35.789168	139.717277	39.300000	
449.828000	35642	35.789168	139.717277	39.300000	
450.825000	35643	35.789168	139.717277	39.300000	
451.825000	35644	35.789168	139.717277	39.300000	
471.882000	35644	35.789168	139.717277	39.300000	
472.848000	35705	35.789171	139.717229	39.300000	
473.807000	35706	35.789171	139.717229	39.300000	
474.847000	35707	35.789171	139.717229	39.300000	
503.871000	35707	35.789171	139.717229	39.300000	
504.796000	35737	35.789349	139.717156	39.300000	
505.795000	35738	35.789346	139.717152	39.300000	
506.836000	35739	35.789346	139.717152	39.300000	
529.855000	35739	35.789346	139.717152	39.300000	
530.766000	35803	35.789386	139.717114	39.300000	
531.768000	35804	35.789386	139.717114	39.300000	
532.765000	35805	35.789386	139.717114	39.300000	
78.878000	35805	35.789386	139.717114	39.300000	
579.764000	35852	35.789384	139.716946	39.300000	
580.765000	35853	35.789384	139.716946	39.300000	
581.764000	35854	35.789384	139.716946	39.300000	
627.798000	35854	35.789384	139.716946	39.300000	
628.741000	35941	35.789454	139.716919	39.300000	
629.741000	35942	35.789454	139.716919	39.300000	
630.740000	35943	35.789454	139.716919	39.300000	
649.798000	35943	35.789454	139.716919	39.300000	
650.723000	40003	35.789539	139.717039	39.300000	
651.722000	40004	35.789539	139.717044	39.300000	
652.724000	40005	35.789541	139.717052	39.300000	
